RP,"{'I-art': 0.011904761904761904, 'B-nat': 0.011904761904761904, 'B-gpe': 0.011904761904761904, 'B-art': 0.011904761904761904, 'I-tim': 0.011904761904761904, 'B-org': 0.011904761904761904, 'O': 0.5357142857142857, 'B-geo': 0.011904761904761904, 'I-org': 0.011904761904761904, 'I-geo': 0.011904761904761904, 'I-per': 0.011904761904761904, 'I-eve': 0.011904761904761904, 'B-eve': 0.011904761904761904, 'I-gpe': 0.011904761904761904, 'B-tim': 0.011904761904761904, 'I-nat': 0.011904761904761904, 'B-per': 0.011904761904761904}"
$,"{'I-art': 0.015625, 'B-nat': 0.015625, 'B-gpe': 0.015625, 'B-art': 0.015625, 'I-tim': 0.015625, 'B-org': 0.015625, 'O': 0.390625, 'B-geo': 0.015625, 'I-org': 0.015625, 'I-geo': 0.015625, 'I-per': 0.015625, 'I-eve': 0.015625, 'B-eve': 0.015625, 'I-gpe': 0.015625, 'B-tim': 0.015625, 'I-nat': 0.015625, 'B-per': 0.015625}"
NN,"{'I-art': 0.0003598416696653472, 'B-nat': 0.0003598416696653472, 'B-gpe': 0.0007196833393306944, 'B-art': 0.0007196833393306944, 'I-tim': 0.0028787333573227778, 'B-org': 0.0017992083483267362, 'O': 0.9773299748110831, 'B-geo': 0.0007196833393306944, 'I-org': 0.0017992083483267362, 'I-geo': 0.0007196833393306944, 'I-per': 0.0003598416696653472, 'I-eve': 0.0003598416696653472, 'B-eve': 0.0003598416696653472, 'I-gpe': 0.0007196833393306944, 'B-tim': 0.0017992083483267362, 'I-nat': 0.0003598416696653472, 'B-per': 0.0003598416696653472}"
POS,"{'I-art': 0.004366812227074236, 'B-nat': 0.004366812227074236, 'B-gpe': 0.004366812227074236, 'B-art': 0.004366812227074236, 'I-tim': 0.004366812227074236, 'B-org': 0.004366812227074236, 'O': 0.8078602620087336, 'B-geo': 0.004366812227074236, 'I-org': 0.021834061135371178, 'I-geo': 0.004366812227074236, 'I-per': 0.004366812227074236, 'I-eve': 0.004366812227074236, 'B-eve': 0.004366812227074236, 'I-gpe': 0.004366812227074236, 'B-tim': 0.008733624454148471, 'I-nat': 0.004366812227074236, 'B-per': 0.004366812227074236}"
.,"{'I-art': 0.0010626992561105207, 'B-nat': 0.0010626992561105207, 'B-gpe': 0.0010626992561105207, 'B-art': 0.0010626992561105207, 'I-tim': 0.0010626992561105207, 'B-org': 0.0010626992561105207, 'O': 0.9585547290116897, 'B-geo': 0.0010626992561105207, 'I-org': 0.0010626992561105207, 'I-geo': 0.0010626992561105207, 'I-per': 0.0010626992561105207, 'I-eve': 0.0010626992561105207, 'B-eve': 0.0010626992561105207, 'I-gpe': 0.0010626992561105207, 'B-tim': 0.0010626992561105207, 'I-nat': 0.0010626992561105207, 'B-per': 0.0010626992561105207}"
TO,"{'I-art': 0.002070393374741201, 'B-nat': 0.002070393374741201, 'B-gpe': 0.002070393374741201, 'B-art': 0.002070393374741201, 'I-tim': 0.006211180124223602, 'B-org': 0.002070393374741201, 'O': 0.9151138716356108, 'B-geo': 0.002070393374741201, 'I-org': 0.002070393374741201, 'I-geo': 0.002070393374741201, 'I-per': 0.002070393374741201, 'I-eve': 0.002070393374741201, 'B-eve': 0.002070393374741201, 'I-gpe': 0.002070393374741201, 'B-tim': 0.002070393374741201, 'I-nat': 0.002070393374741201, 'B-per': 0.002070393374741201}"
PRP,"{'I-art': 0.002777777777777778, 'B-nat': 0.002777777777777778, 'B-gpe': 0.002777777777777778, 'B-art': 0.002777777777777778, 'I-tim': 0.002777777777777778, 'B-org': 0.002777777777777778, 'O': 0.8916666666666667, 'B-geo': 0.002777777777777778, 'I-org': 0.002777777777777778, 'I-geo': 0.002777777777777778, 'I-per': 0.002777777777777778, 'I-eve': 0.002777777777777778, 'B-eve': 0.002777777777777778, 'I-gpe': 0.002777777777777778, 'B-tim': 0.002777777777777778, 'I-nat': 0.002777777777777778, 'B-per': 0.002777777777777778}"
RB,"{'I-art': 0.002336448598130841, 'B-nat': 0.002336448598130841, 'B-gpe': 0.002336448598130841, 'B-art': 0.002336448598130841, 'I-tim': 0.002336448598130841, 'B-org': 0.002336448598130841, 'O': 0.9042056074766355, 'B-geo': 0.002336448598130841, 'I-org': 0.002336448598130841, 'I-geo': 0.002336448598130841, 'I-per': 0.002336448598130841, 'I-eve': 0.002336448598130841, 'B-eve': 0.002336448598130841, 'I-gpe': 0.002336448598130841, 'B-tim': 0.007009345794392523, 'I-nat': 0.002336448598130841, 'B-per': 0.002336448598130841}"
;,"{'I-art': 0.023809523809523808, 'B-nat': 0.023809523809523808, 'B-gpe': 0.023809523809523808, 'B-art': 0.023809523809523808, 'I-tim': 0.023809523809523808, 'B-org': 0.023809523809523808, 'O': 0.07142857142857142, 'B-geo': 0.023809523809523808, 'I-org': 0.023809523809523808, 'I-geo': 0.023809523809523808, 'I-per': 0.023809523809523808, 'I-eve': 0.023809523809523808, 'B-eve': 0.023809523809523808, 'I-gpe': 0.023809523809523808, 'B-tim': 0.023809523809523808, 'I-nat': 0.023809523809523808, 'B-per': 0.023809523809523808}"
:,"{'I-art': 0.017857142857142856, 'B-nat': 0.017857142857142856, 'B-gpe': 0.017857142857142856, 'B-art': 0.017857142857142856, 'I-tim': 0.03571428571428571, 'B-org': 0.017857142857142856, 'O': 0.2857142857142857, 'B-geo': 0.017857142857142856, 'I-org': 0.017857142857142856, 'I-geo': 0.017857142857142856, 'I-per': 0.017857142857142856, 'I-eve': 0.017857142857142856, 'B-eve': 0.017857142857142856, 'I-gpe': 0.017857142857142856, 'B-tim': 0.017857142857142856, 'I-nat': 0.017857142857142856, 'B-per': 0.017857142857142856}"
NNS,"{'I-art': 0.0006349206349206349, 'B-nat': 0.0006349206349206349, 'B-gpe': 0.015873015873015872, 'B-art': 0.0006349206349206349, 'I-tim': 0.0012698412698412698, 'B-org': 0.0031746031746031746, 'O': 0.9504761904761905, 'B-geo': 0.0006349206349206349, 'I-org': 0.0019047619047619048, 'I-geo': 0.0012698412698412698, 'I-per': 0.0006349206349206349, 'I-eve': 0.0006349206349206349, 'B-eve': 0.0006349206349206349, 'I-gpe': 0.0006349206349206349, 'B-tim': 0.005079365079365079, 'I-nat': 0.0006349206349206349, 'B-per': 0.0006349206349206349}"
NNP,"{'I-art': 0.008254230293025175, 'B-nat': 0.004127115146512587, 'B-gpe': 0.08749484110606685, 'B-art': 0.014444903012794058, 'I-tim': 0.004127115146512587, 'B-org': 0.14981427981840692, 'O': 0.011555922410235245, 'B-geo': 0.20759389186958316, 'I-org': 0.09822534048699959, 'I-geo': 0.028889806025588115, 'I-per': 0.14651258770119685, 'I-eve': 0.004539826661163846, 'B-eve': 0.006190672719768881, 'I-gpe': 0.0070160957490713995, 'B-tim': 0.09203466776723071, 'I-nat': 0.0024762690879075525, 'B-per': 0.1172100701609575}"
``,"{'I-art': 0.008928571428571428, 'B-nat': 0.008928571428571428, 'B-gpe': 0.008928571428571428, 'B-art': 0.008928571428571428, 'I-tim': 0.008928571428571428, 'B-org': 0.008928571428571428, 'O': 0.6517857142857143, 'B-geo': 0.008928571428571428, 'I-org': 0.008928571428571428, 'I-geo': 0.008928571428571428, 'I-per': 0.008928571428571428, 'I-eve': 0.008928571428571428, 'B-eve': 0.008928571428571428, 'I-gpe': 0.008928571428571428, 'B-tim': 0.008928571428571428, 'I-nat': 0.008928571428571428, 'B-per': 0.008928571428571428}"
WRB,"{'I-art': 0.009615384615384616, 'B-nat': 0.009615384615384616, 'B-gpe': 0.009615384615384616, 'B-art': 0.009615384615384616, 'I-tim': 0.009615384615384616, 'B-org': 0.009615384615384616, 'O': 0.625, 'B-geo': 0.009615384615384616, 'I-org': 0.009615384615384616, 'I-geo': 0.009615384615384616, 'I-per': 0.009615384615384616, 'I-eve': 0.009615384615384616, 'B-eve': 0.009615384615384616, 'I-gpe': 0.009615384615384616, 'B-tim': 0.009615384615384616, 'I-nat': 0.009615384615384616, 'B-per': 0.009615384615384616}"
RRB,"{'I-art': 0.0196078431372549, 'B-nat': 0.0196078431372549, 'B-gpe': 0.0196078431372549, 'B-art': 0.0196078431372549, 'I-tim': 0.0196078431372549, 'B-org': 0.0196078431372549, 'O': 0.23529411764705882, 'B-geo': 0.0196078431372549, 'I-org': 0.0196078431372549, 'I-geo': 0.0196078431372549, 'I-per': 0.0196078431372549, 'I-eve': 0.0196078431372549, 'B-eve': 0.0196078431372549, 'I-gpe': 0.0196078431372549, 'B-tim': 0.0196078431372549, 'I-nat': 0.0196078431372549, 'B-per': 0.0196078431372549}"
CC,"{'I-art': 0.0022123893805309734, 'B-nat': 0.0022123893805309734, 'B-gpe': 0.0022123893805309734, 'B-art': 0.0022123893805309734, 'I-tim': 0.0022123893805309734, 'B-org': 0.0022123893805309734, 'O': 0.9026548672566371, 'B-geo': 0.0022123893805309734, 'I-org': 0.01327433628318584, 'I-geo': 0.0022123893805309734, 'I-per': 0.0022123893805309734, 'I-eve': 0.0022123893805309734, 'B-eve': 0.0022123893805309734, 'I-gpe': 0.0022123893805309734, 'B-tim': 0.0022123893805309734, 'I-nat': 0.0022123893805309734, 'B-per': 0.0022123893805309734}"
PDT,"{'I-art': 0.023255813953488372, 'B-nat': 0.023255813953488372, 'B-gpe': 0.023255813953488372, 'B-art': 0.023255813953488372, 'I-tim': 0.023255813953488372, 'B-org': 0.023255813953488372, 'O': 0.09302325581395349, 'B-geo': 0.023255813953488372, 'I-org': 0.023255813953488372, 'I-geo': 0.023255813953488372, 'I-per': 0.023255813953488372, 'I-eve': 0.023255813953488372, 'B-eve': 0.023255813953488372, 'I-gpe': 0.023255813953488372, 'B-tim': 0.023255813953488372, 'I-nat': 0.023255813953488372, 'B-per': 0.023255813953488372}"
RBS,"{'I-art': 0.021739130434782608, 'B-nat': 0.021739130434782608, 'B-gpe': 0.021739130434782608, 'B-art': 0.021739130434782608, 'I-tim': 0.021739130434782608, 'B-org': 0.021739130434782608, 'O': 0.15217391304347827, 'B-geo': 0.021739130434782608, 'I-org': 0.021739130434782608, 'I-geo': 0.021739130434782608, 'I-per': 0.021739130434782608, 'I-eve': 0.021739130434782608, 'B-eve': 0.021739130434782608, 'I-gpe': 0.021739130434782608, 'B-tim': 0.021739130434782608, 'I-nat': 0.021739130434782608, 'B-per': 0.021739130434782608}"
RBR,"{'I-art': 0.016129032258064516, 'B-nat': 0.016129032258064516, 'B-gpe': 0.016129032258064516, 'B-art': 0.016129032258064516, 'I-tim': 0.016129032258064516, 'B-org': 0.016129032258064516, 'O': 0.3709677419354839, 'B-geo': 0.016129032258064516, 'I-org': 0.016129032258064516, 'I-geo': 0.016129032258064516, 'I-per': 0.016129032258064516, 'I-eve': 0.016129032258064516, 'B-eve': 0.016129032258064516, 'I-gpe': 0.016129032258064516, 'B-tim': 0.016129032258064516, 'I-nat': 0.016129032258064516, 'B-per': 0.016129032258064516}"
CD,"{'I-art': 0.004048582995951417, 'B-nat': 0.0020242914979757085, 'B-gpe': 0.0020242914979757085, 'B-art': 0.0020242914979757085, 'I-tim': 0.05263157894736842, 'B-org': 0.0020242914979757085, 'O': 0.7388663967611336, 'B-geo': 0.0020242914979757085, 'I-org': 0.0020242914979757085, 'I-geo': 0.0020242914979757085, 'I-per': 0.0020242914979757085, 'I-eve': 0.0020242914979757085, 'B-eve': 0.006072874493927126, 'I-gpe': 0.0020242914979757085, 'B-tim': 0.12753036437246965, 'I-nat': 0.0020242914979757085, 'B-per': 0.0020242914979757085}"
LRB,"{'I-art': 0.0196078431372549, 'B-nat': 0.0196078431372549, 'B-gpe': 0.0196078431372549, 'B-art': 0.0196078431372549, 'I-tim': 0.0196078431372549, 'B-org': 0.0196078431372549, 'O': 0.23529411764705882, 'B-geo': 0.0196078431372549, 'I-org': 0.0196078431372549, 'I-geo': 0.0196078431372549, 'I-per': 0.0196078431372549, 'I-eve': 0.0196078431372549, 'B-eve': 0.0196078431372549, 'I-gpe': 0.0196078431372549, 'B-tim': 0.0196078431372549, 'I-nat': 0.0196078431372549, 'B-per': 0.0196078431372549}"
EX,"{'I-art': 0.017857142857142856, 'B-nat': 0.017857142857142856, 'B-gpe': 0.017857142857142856, 'B-art': 0.017857142857142856, 'I-tim': 0.017857142857142856, 'B-org': 0.017857142857142856, 'O': 0.30357142857142855, 'B-geo': 0.017857142857142856, 'I-org': 0.017857142857142856, 'I-geo': 0.017857142857142856, 'I-per': 0.017857142857142856, 'I-eve': 0.017857142857142856, 'B-eve': 0.017857142857142856, 'I-gpe': 0.017857142857142856, 'B-tim': 0.017857142857142856, 'I-nat': 0.017857142857142856, 'B-per': 0.017857142857142856}"
IN,"{'I-art': 0.0008319467554076539, 'B-nat': 0.00041597337770382697, 'B-gpe': 0.00041597337770382697, 'B-art': 0.00041597337770382697, 'I-tim': 0.0016638935108153079, 'B-org': 0.00041597337770382697, 'O': 0.9729617304492513, 'B-geo': 0.00041597337770382697, 'I-org': 0.0066555740432612314, 'I-geo': 0.0008319467554076539, 'I-per': 0.00041597337770382697, 'I-eve': 0.00041597337770382697, 'B-eve': 0.00041597337770382697, 'I-gpe': 0.0012479201331114808, 'B-tim': 0.0020798668885191347, 'I-nat': 0.00041597337770382697, 'B-per': 0.00041597337770382697}"
WP$,"{'I-art': 0.024390243902439025, 'B-nat': 0.024390243902439025, 'B-gpe': 0.024390243902439025, 'B-art': 0.024390243902439025, 'I-tim': 0.024390243902439025, 'B-org': 0.024390243902439025, 'O': 0.04878048780487805, 'B-geo': 0.024390243902439025, 'I-org': 0.024390243902439025, 'I-geo': 0.024390243902439025, 'I-per': 0.024390243902439025, 'I-eve': 0.024390243902439025, 'B-eve': 0.024390243902439025, 'I-gpe': 0.024390243902439025, 'B-tim': 0.024390243902439025, 'I-nat': 0.024390243902439025, 'B-per': 0.024390243902439025}"
MD,"{'I-art': 0.005319148936170213, 'B-nat': 0.005319148936170213, 'B-gpe': 0.005319148936170213, 'B-art': 0.005319148936170213, 'I-tim': 0.005319148936170213, 'B-org': 0.005319148936170213, 'O': 0.7925531914893617, 'B-geo': 0.005319148936170213, 'I-org': 0.005319148936170213, 'I-geo': 0.005319148936170213, 'I-per': 0.005319148936170213, 'I-eve': 0.005319148936170213, 'B-eve': 0.005319148936170213, 'I-gpe': 0.005319148936170213, 'B-tim': 0.005319148936170213, 'I-nat': 0.005319148936170213, 'B-per': 0.005319148936170213}"
NNPS,"{'I-art': 0.02631578947368421, 'B-nat': 0.013157894736842105, 'B-gpe': 0.013157894736842105, 'B-art': 0.013157894736842105, 'I-tim': 0.013157894736842105, 'B-org': 0.039473684210526314, 'O': 0.02631578947368421, 'B-geo': 0.02631578947368421, 'I-org': 0.17105263157894737, 'I-geo': 0.10526315789473684, 'I-per': 0.02631578947368421, 'I-eve': 0.05263157894736842, 'B-eve': 0.039473684210526314, 'I-gpe': 0.06578947368421052, 'B-tim': 0.013157894736842105, 'I-nat': 0.013157894736842105, 'B-per': 0.039473684210526314}"
JJS,"{'I-art': 0.009708737864077669, 'B-nat': 0.009708737864077669, 'B-gpe': 0.009708737864077669, 'B-art': 0.009708737864077669, 'I-tim': 0.009708737864077669, 'B-org': 0.009708737864077669, 'O': 0.6213592233009708, 'B-geo': 0.009708737864077669, 'I-org': 0.009708737864077669, 'I-geo': 0.009708737864077669, 'I-per': 0.009708737864077669, 'I-eve': 0.009708737864077669, 'B-eve': 0.009708737864077669, 'I-gpe': 0.009708737864077669, 'B-tim': 0.009708737864077669, 'I-nat': 0.009708737864077669, 'B-per': 0.009708737864077669}"
JJR,"{'I-art': 0.009433962264150943, 'B-nat': 0.009433962264150943, 'B-gpe': 0.009433962264150943, 'B-art': 0.009433962264150943, 'I-tim': 0.009433962264150943, 'B-org': 0.009433962264150943, 'O': 0.6320754716981132, 'B-geo': 0.009433962264150943, 'I-org': 0.009433962264150943, 'I-geo': 0.009433962264150943, 'I-per': 0.009433962264150943, 'I-eve': 0.009433962264150943, 'B-eve': 0.009433962264150943, 'I-gpe': 0.009433962264150943, 'B-tim': 0.009433962264150943, 'I-nat': 0.009433962264150943, 'B-per': 0.009433962264150943}"
VB,"{'I-art': 0.0019157088122605363, 'B-nat': 0.0019157088122605363, 'B-gpe': 0.0019157088122605363, 'B-art': 0.0019157088122605363, 'I-tim': 0.0019157088122605363, 'B-org': 0.0019157088122605363, 'O': 0.9252873563218391, 'B-geo': 0.0019157088122605363, 'I-org': 0.0019157088122605363, 'I-geo': 0.0019157088122605363, 'I-per': 0.0019157088122605363, 'I-eve': 0.0019157088122605363, 'B-eve': 0.0019157088122605363, 'I-gpe': 0.0019157088122605363, 'B-tim': 0.0019157088122605363, 'I-nat': 0.0019157088122605363, 'B-per': 0.0019157088122605363}"
