lack,"{'I-art': 0.00023094688221709007, 'B-nat': 0.00023094688221709007, 'B-gpe': 0.00023094688221709007, 'B-art': 0.00023094688221709007, 'I-tim': 0.00023094688221709007, 'B-org': 0.00023094688221709007, 'O': 0.0006928406466512702, 'B-geo': 0.00023094688221709007, 'I-org': 0.00023094688221709007, 'I-geo': 0.00023094688221709007, 'I-per': 0.00023094688221709007, 'I-eve': 0.00023094688221709007, 'B-eve': 0.00023094688221709007, 'I-gpe': 0.00023094688221709007, 'B-tim': 0.00023094688221709007, 'I-nat': 0.00023094688221709007, 'B-per': 0.00023094688221709007}"
'll,"{'I-art': 0.00023094688221709007, 'B-nat': 0.00023094688221709007, 'B-gpe': 0.00023094688221709007, 'B-art': 0.00023094688221709007, 'I-tim': 0.00023094688221709007, 'B-org': 0.00023094688221709007, 'O': 0.0006928406466512702, 'B-geo': 0.00023094688221709007, 'I-org': 0.00023094688221709007, 'I-geo': 0.00023094688221709007, 'I-per': 0.00023094688221709007, 'I-eve': 0.00023094688221709007, 'B-eve': 0.00023094688221709007, 'I-gpe': 0.00023094688221709007, 'B-tim': 0.00023094688221709007, 'I-nat': 0.00023094688221709007, 'B-per': 0.00023094688221709007}"
risk,"{'I-art': 0.00023078698361412417, 'B-nat': 0.00023078698361412417, 'B-gpe': 0.00023078698361412417, 'B-art': 0.00023078698361412417, 'I-tim': 0.00023078698361412417, 'B-org': 0.00023078698361412417, 'O': 0.0013847219016847449, 'B-geo': 0.00023078698361412417, 'I-org': 0.00023078698361412417, 'I-geo': 0.00023078698361412417, 'I-per': 0.00023078698361412417, 'I-eve': 0.00023078698361412417, 'B-eve': 0.00023078698361412417, 'I-gpe': 0.00023078698361412417, 'B-tim': 0.00023078698361412417, 'I-nat': 0.00023078698361412417, 'B-per': 0.00023078698361412417}"
downstream,"{'I-art': 0.000231000231000231, 'B-nat': 0.000231000231000231, 'B-gpe': 0.000231000231000231, 'B-art': 0.000231000231000231, 'I-tim': 0.000231000231000231, 'B-org': 0.000231000231000231, 'O': 0.000462000462000462, 'B-geo': 0.000231000231000231, 'I-org': 0.000231000231000231, 'I-geo': 0.000231000231000231, 'I-per': 0.000231000231000231, 'I-eve': 0.000231000231000231, 'B-eve': 0.000231000231000231, 'I-gpe': 0.000231000231000231, 'B-tim': 0.000231000231000231, 'I-nat': 0.000231000231000231, 'B-per': 0.000231000231000231}"
Iranian,"{'I-art': 0.00023078698361412417, 'B-nat': 0.00023078698361412417, 'B-gpe': 0.0013847219016847449, 'B-art': 0.00023078698361412417, 'I-tim': 0.00023078698361412417, 'B-org': 0.00023078698361412417, 'O': 0.00023078698361412417, 'B-geo': 0.00023078698361412417, 'I-org': 0.00023078698361412417, 'I-geo': 0.00023078698361412417, 'I-per': 0.00023078698361412417, 'I-eve': 0.00023078698361412417, 'B-eve': 0.00023078698361412417, 'I-gpe': 0.00023078698361412417, 'B-tim': 0.00023078698361412417, 'I-nat': 0.00023078698361412417, 'B-per': 0.00023078698361412417}"
Senator,"{'I-art': 0.00023089355806972986, 'B-nat': 0.00023089355806972986, 'B-gpe': 0.00023089355806972986, 'B-art': 0.00023089355806972986, 'I-tim': 0.00023089355806972986, 'B-org': 0.00023089355806972986, 'O': 0.00023089355806972986, 'B-geo': 0.00023089355806972986, 'I-org': 0.00023089355806972986, 'I-geo': 0.00023089355806972986, 'I-per': 0.00023089355806972986, 'I-eve': 0.00023089355806972986, 'B-eve': 0.00023089355806972986, 'I-gpe': 0.00023089355806972986, 'B-tim': 0.00023089355806972986, 'I-nat': 0.00023089355806972986, 'B-per': 0.0009235742322789194}"
regional,"{'I-art': 0.00023089355806972986, 'B-nat': 0.00023089355806972986, 'B-gpe': 0.00023089355806972986, 'B-art': 0.00023089355806972986, 'I-tim': 0.00023089355806972986, 'B-org': 0.00023089355806972986, 'O': 0.0009235742322789194, 'B-geo': 0.00023089355806972986, 'I-org': 0.00023089355806972986, 'I-geo': 0.00023089355806972986, 'I-per': 0.00023089355806972986, 'I-eve': 0.00023089355806972986, 'B-eve': 0.00023089355806972986, 'I-gpe': 0.00023089355806972986, 'B-tim': 0.00023089355806972986, 'I-nat': 0.00023089355806972986, 'B-per': 0.00023089355806972986}"
every,"{'I-art': 0.00023094688221709007, 'B-nat': 0.00023094688221709007, 'B-gpe': 0.00023094688221709007, 'B-art': 0.00023094688221709007, 'I-tim': 0.00023094688221709007, 'B-org': 0.00023094688221709007, 'O': 0.0006928406466512702, 'B-geo': 0.00023094688221709007, 'I-org': 0.00023094688221709007, 'I-geo': 0.00023094688221709007, 'I-per': 0.00023094688221709007, 'I-eve': 0.00023094688221709007, 'B-eve': 0.00023094688221709007, 'I-gpe': 0.00023094688221709007, 'B-tim': 0.00023094688221709007, 'I-nat': 0.00023094688221709007, 'B-per': 0.00023094688221709007}"
reforms,"{'I-art': 0.00023094688221709007, 'B-nat': 0.00023094688221709007, 'B-gpe': 0.00023094688221709007, 'B-art': 0.00023094688221709007, 'I-tim': 0.00023094688221709007, 'B-org': 0.00023094688221709007, 'O': 0.0006928406466512702, 'B-geo': 0.00023094688221709007, 'I-org': 0.00023094688221709007, 'I-geo': 0.00023094688221709007, 'I-per': 0.00023094688221709007, 'I-eve': 0.00023094688221709007, 'B-eve': 0.00023094688221709007, 'I-gpe': 0.00023094688221709007, 'B-tim': 0.00023094688221709007, 'I-nat': 0.00023094688221709007, 'B-per': 0.00023094688221709007}"
uncertain,"{'I-art': 0.00023094688221709007, 'B-nat': 0.00023094688221709007, 'B-gpe': 0.00023094688221709007, 'B-art': 0.00023094688221709007, 'I-tim': 0.00023094688221709007, 'B-org': 0.00023094688221709007, 'O': 0.0006928406466512702, 'B-geo': 0.00023094688221709007, 'I-org': 0.00023094688221709007, 'I-geo': 0.00023094688221709007, 'I-per': 0.00023094688221709007, 'I-eve': 0.00023094688221709007, 'B-eve': 0.00023094688221709007, 'I-gpe': 0.00023094688221709007, 'B-tim': 0.00023094688221709007, 'I-nat': 0.00023094688221709007, 'B-per': 0.00023094688221709007}"
stabbed,"{'I-art': 0.000231000231000231, 'B-nat': 0.000231000231000231, 'B-gpe': 0.000231000231000231, 'B-art': 0.000231000231000231, 'I-tim': 0.000231000231000231, 'B-org': 0.000231000231000231, 'O': 0.000462000462000462, 'B-geo': 0.000231000231000231, 'I-org': 0.000231000231000231, 'I-geo': 0.000231000231000231, 'I-per': 0.000231000231000231, 'I-eve': 0.000231000231000231, 'B-eve': 0.000231000231000231, 'I-gpe': 0.000231000231000231, 'B-tim': 0.000231000231000231, 'I-nat': 0.000231000231000231, 'B-per': 0.000231000231000231}"
Jianchao,"{'I-art': 0.000231000231000231, 'B-nat': 0.000231000231000231, 'B-gpe': 0.000231000231000231, 'B-art': 0.000231000231000231, 'I-tim': 0.000231000231000231, 'B-org': 0.000231000231000231, 'O': 0.000231000231000231, 'B-geo': 0.000231000231000231, 'I-org': 0.000231000231000231, 'I-geo': 0.000231000231000231, 'I-per': 0.000462000462000462, 'I-eve': 0.000231000231000231, 'B-eve': 0.000231000231000231, 'I-gpe': 0.000231000231000231, 'B-tim': 0.000231000231000231, 'I-nat': 0.000231000231000231, 'B-per': 0.000231000231000231}"
bringing,"{'I-art': 0.00023094688221709007, 'B-nat': 0.00023094688221709007, 'B-gpe': 0.00023094688221709007, 'B-art': 0.00023094688221709007, 'I-tim': 0.00023094688221709007, 'B-org': 0.00023094688221709007, 'O': 0.0006928406466512702, 'B-geo': 0.00023094688221709007, 'I-org': 0.00023094688221709007, 'I-geo': 0.00023094688221709007, 'I-per': 0.00023094688221709007, 'I-eve': 0.00023094688221709007, 'B-eve': 0.00023094688221709007, 'I-gpe': 0.00023094688221709007, 'B-tim': 0.00023094688221709007, 'I-nat': 0.00023094688221709007, 'B-per': 0.00023094688221709007}"
Ehud,"{'I-art': 0.00023094688221709007, 'B-nat': 0.00023094688221709007, 'B-gpe': 0.00023094688221709007, 'B-art': 0.00023094688221709007, 'I-tim': 0.00023094688221709007, 'B-org': 0.00023094688221709007, 'O': 0.00023094688221709007, 'B-geo': 0.00023094688221709007, 'I-org': 0.00023094688221709007, 'I-geo': 0.00023094688221709007, 'I-per': 0.0006928406466512702, 'I-eve': 0.00023094688221709007, 'B-eve': 0.00023094688221709007, 'I-gpe': 0.00023094688221709007, 'B-tim': 0.00023094688221709007, 'I-nat': 0.00023094688221709007, 'B-per': 0.00023094688221709007}"
Abbas,"{'I-art': 0.00023062730627306272, 'B-nat': 0.00023062730627306272, 'B-gpe': 0.00023062730627306272, 'B-art': 0.00023062730627306272, 'I-tim': 0.00023062730627306272, 'B-org': 0.00023062730627306272, 'O': 0.00023062730627306272, 'B-geo': 0.00023062730627306272, 'I-org': 0.00023062730627306272, 'I-geo': 0.00023062730627306272, 'I-per': 0.0020756457564575647, 'I-eve': 0.00023062730627306272, 'B-eve': 0.00023062730627306272, 'I-gpe': 0.00023062730627306272, 'B-tim': 0.00023062730627306272, 'I-nat': 0.00023062730627306272, 'B-per': 0.00023062730627306272}"
Thomas,"{'I-art': 0.00023094688221709007, 'B-nat': 0.00023094688221709007, 'B-gpe': 0.00023094688221709007, 'B-art': 0.00023094688221709007, 'I-tim': 0.00023094688221709007, 'B-org': 0.00023094688221709007, 'O': 0.00023094688221709007, 'B-geo': 0.00023094688221709007, 'I-org': 0.00023094688221709007, 'I-geo': 0.00023094688221709007, 'I-per': 0.00046189376443418013, 'I-eve': 0.00023094688221709007, 'B-eve': 0.00023094688221709007, 'I-gpe': 0.00023094688221709007, 'B-tim': 0.00023094688221709007, 'I-nat': 0.00023094688221709007, 'B-per': 0.00046189376443418013}"
