.,"{'I-art': 0.0004333694474539545, 'B-nat': 0.0004333694474539545, 'B-gpe': 0.0004333694474539545, 'B-art': 0.0004333694474539545, 'I-tim': 0.0004333694474539545, 'B-org': 0.0004333694474539545, 'O': 0.9826652221018418, 'B-geo': 0.0004333694474539545, 'I-org': 0.0004333694474539545, 'I-geo': 0.0004333694474539545, 'I-per': 0.0004333694474539545, 'I-eve': 0.0004333694474539545, 'B-eve': 0.0004333694474539545, 'I-gpe': 0.0004333694474539545, 'B-tim': 0.0004333694474539545, 'I-nat': 0.0004333694474539545, 'B-per': 0.0004333694474539545}"
TO,"{'I-art': 0.0008865248226950354, 'B-nat': 0.0008865248226950354, 'B-gpe': 0.0008865248226950354, 'B-art': 0.0008865248226950354, 'I-tim': 0.00576241134751773, 'B-org': 0.0008865248226950354, 'O': 0.9592198581560284, 'B-geo': 0.0008865248226950354, 'I-org': 0.0008865248226950354, 'I-geo': 0.0008865248226950354, 'I-per': 0.0008865248226950354, 'I-eve': 0.0008865248226950354, 'B-eve': 0.0008865248226950354, 'I-gpe': 0.0008865248226950354, 'B-tim': 0.0013297872340425532, 'I-nat': 0.0008865248226950354, 'B-per': 0.0008865248226950354}"
PRP,"{'I-art': 0.0014587892049598833, 'B-nat': 0.0014587892049598833, 'B-gpe': 0.0014587892049598833, 'B-art': 0.0014587892049598833, 'I-tim': 0.0014587892049598833, 'B-org': 0.0014587892049598833, 'O': 0.9416484318016046, 'B-geo': 0.0014587892049598833, 'I-org': 0.0014587892049598833, 'I-geo': 0.0014587892049598833, 'I-per': 0.0014587892049598833, 'I-eve': 0.0014587892049598833, 'B-eve': 0.0014587892049598833, 'I-gpe': 0.0014587892049598833, 'B-tim': 0.0014587892049598833, 'I-nat': 0.0014587892049598833, 'B-per': 0.0014587892049598833}"
RB,"{'I-art': 0.000964785335262904, 'B-nat': 0.000964785335262904, 'B-gpe': 0.000964785335262904, 'B-art': 0.000964785335262904, 'I-tim': 0.003859141341051616, 'B-org': 0.000964785335262904, 'O': 0.9459720212252773, 'B-geo': 0.000964785335262904, 'I-org': 0.000964785335262904, 'I-geo': 0.000964785335262904, 'I-per': 0.000964785335262904, 'I-eve': 0.000964785335262904, 'B-eve': 0.000964785335262904, 'I-gpe': 0.000964785335262904, 'B-tim': 0.013506994693680656, 'I-nat': 0.000964785335262904, 'B-per': 0.000964785335262904}"
;,"{'I-art': 0.017543859649122806, 'B-nat': 0.017543859649122806, 'B-gpe': 0.017543859649122806, 'B-art': 0.017543859649122806, 'I-tim': 0.017543859649122806, 'B-org': 0.017543859649122806, 'O': 0.2982456140350877, 'B-geo': 0.017543859649122806, 'I-org': 0.017543859649122806, 'I-geo': 0.017543859649122806, 'I-per': 0.017543859649122806, 'I-eve': 0.017543859649122806, 'B-eve': 0.017543859649122806, 'I-gpe': 0.017543859649122806, 'B-tim': 0.017543859649122806, 'I-nat': 0.017543859649122806, 'B-per': 0.017543859649122806}"
:,"{'I-art': 0.012903225806451613, 'B-nat': 0.012903225806451613, 'B-gpe': 0.012903225806451613, 'B-art': 0.012903225806451613, 'I-tim': 0.05161290322580645, 'B-org': 0.01935483870967742, 'O': 0.4129032258064516, 'B-geo': 0.012903225806451613, 'I-org': 0.025806451612903226, 'I-geo': 0.01935483870967742, 'I-per': 0.01935483870967742, 'I-eve': 0.012903225806451613, 'B-eve': 0.012903225806451613, 'I-gpe': 0.012903225806451613, 'B-tim': 0.012903225806451613, 'I-nat': 0.012903225806451613, 'B-per': 0.012903225806451613}"
NNS,"{'I-art': 0.00027100271002710027, 'B-nat': 0.00027100271002710027, 'B-gpe': 0.018292682926829267, 'B-art': 0.00027100271002710027, 'I-tim': 0.0016260162601626016, 'B-org': 0.001897018970189702, 'O': 0.9612466124661246, 'B-geo': 0.0008130081300813008, 'I-org': 0.002574525745257453, 'I-geo': 0.0004065040650406504, 'I-per': 0.00027100271002710027, 'I-eve': 0.00027100271002710027, 'B-eve': 0.00027100271002710027, 'I-gpe': 0.0006775067750677507, 'B-tim': 0.0035230352303523035, 'I-nat': 0.00027100271002710027, 'B-per': 0.0005420054200542005}"
NNP,"{'I-art': 0.003013959390862944, 'B-nat': 0.002458756345177665, 'B-gpe': 0.028791243654822336, 'B-art': 0.005472715736040609, 'I-tim': 0.005869289340101523, 'B-org': 0.13999048223350255, 'O': 0.04021256345177665, 'B-geo': 0.2541243654822335, 'I-org': 0.09636738578680203, 'I-geo': 0.04259200507614213, 'I-per': 0.14578045685279187, 'I-eve': 0.0032519035532994926, 'B-eve': 0.00404505076142132, 'I-gpe': 0.002141497461928934, 'B-tim': 0.09049809644670051, 'I-nat': 0.0010310913705583757, 'B-per': 0.1305520304568528}"
``,"{'I-art': 0.004405286343612335, 'B-nat': 0.004405286343612335, 'B-gpe': 0.004405286343612335, 'B-art': 0.004405286343612335, 'I-tim': 0.006607929515418502, 'B-org': 0.004405286343612335, 'O': 0.8061674008810573, 'B-geo': 0.004405286343612335, 'I-org': 0.00881057268722467, 'I-geo': 0.00881057268722467, 'I-per': 0.00881057268722467, 'I-eve': 0.004405286343612335, 'B-eve': 0.004405286343612335, 'I-gpe': 0.004405286343612335, 'B-tim': 0.006607929515418502, 'I-nat': 0.004405286343612335, 'B-per': 0.004405286343612335}"
WRB,"{'I-art': 0.006514657980456026, 'B-nat': 0.006514657980456026, 'B-gpe': 0.006514657980456026, 'B-art': 0.006514657980456026, 'I-tim': 0.006514657980456026, 'B-org': 0.006514657980456026, 'O': 0.739413680781759, 'B-geo': 0.006514657980456026, 'I-org': 0.006514657980456026, 'I-geo': 0.006514657980456026, 'I-per': 0.006514657980456026, 'I-eve': 0.006514657980456026, 'B-eve': 0.006514657980456026, 'I-gpe': 0.006514657980456026, 'B-tim': 0.006514657980456026, 'I-nat': 0.006514657980456026, 'B-per': 0.006514657980456026}"
RRB,"{'I-art': 0.012987012987012988, 'B-nat': 0.012987012987012988, 'B-gpe': 0.012987012987012988, 'B-art': 0.012987012987012988, 'I-tim': 0.012987012987012988, 'B-org': 0.012987012987012988, 'O': 0.4805194805194805, 'B-geo': 0.012987012987012988, 'I-org': 0.012987012987012988, 'I-geo': 0.012987012987012988, 'I-per': 0.012987012987012988, 'I-eve': 0.012987012987012988, 'B-eve': 0.012987012987012988, 'I-gpe': 0.012987012987012988, 'B-tim': 0.012987012987012988, 'I-nat': 0.012987012987012988, 'B-per': 0.012987012987012988}"
CC,"{'I-art': 0.001272264631043257, 'B-nat': 0.0008481764206955047, 'B-gpe': 0.0008481764206955047, 'B-art': 0.0008481764206955047, 'I-tim': 0.013570822731128074, 'B-org': 0.0021204410517387615, 'O': 0.9283290924512299, 'B-geo': 0.0008481764206955047, 'I-org': 0.02374893977947413, 'I-geo': 0.0008481764206955047, 'I-per': 0.0008481764206955047, 'I-eve': 0.0008481764206955047, 'B-eve': 0.0008481764206955047, 'I-gpe': 0.0008481764206955047, 'B-tim': 0.001272264631043257, 'I-nat': 0.0008481764206955047, 'B-per': 0.0008481764206955047}"
PDT,"{'I-art': 0.020202020202020204, 'B-nat': 0.020202020202020204, 'B-gpe': 0.020202020202020204, 'B-art': 0.020202020202020204, 'I-tim': 0.020202020202020204, 'B-org': 0.020202020202020204, 'O': 0.1919191919191919, 'B-geo': 0.020202020202020204, 'I-org': 0.020202020202020204, 'I-geo': 0.020202020202020204, 'I-per': 0.020202020202020204, 'I-eve': 0.020202020202020204, 'B-eve': 0.020202020202020204, 'I-gpe': 0.020202020202020204, 'B-tim': 0.020202020202020204, 'I-nat': 0.020202020202020204, 'B-per': 0.020202020202020204}"
RBS,"{'I-art': 0.018867924528301886, 'B-nat': 0.018867924528301886, 'B-gpe': 0.018867924528301886, 'B-art': 0.018867924528301886, 'I-tim': 0.018867924528301886, 'B-org': 0.018867924528301886, 'O': 0.24528301886792453, 'B-geo': 0.018867924528301886, 'I-org': 0.018867924528301886, 'I-geo': 0.018867924528301886, 'I-per': 0.018867924528301886, 'I-eve': 0.018867924528301886, 'B-eve': 0.018867924528301886, 'I-gpe': 0.018867924528301886, 'B-tim': 0.018867924528301886, 'I-nat': 0.018867924528301886, 'B-per': 0.018867924528301886}"
RBR,"{'I-art': 0.010810810810810811, 'B-nat': 0.010810810810810811, 'B-gpe': 0.010810810810810811, 'B-art': 0.010810810810810811, 'I-tim': 0.010810810810810811, 'B-org': 0.010810810810810811, 'O': 0.5621621621621622, 'B-geo': 0.010810810810810811, 'I-org': 0.010810810810810811, 'I-geo': 0.010810810810810811, 'I-per': 0.010810810810810811, 'I-eve': 0.010810810810810811, 'B-eve': 0.010810810810810811, 'I-gpe': 0.010810810810810811, 'B-tim': 0.016216216216216217, 'I-nat': 0.010810810810810811, 'B-per': 0.010810810810810811}"
CD,"{'I-art': 0.0012815036309269544, 'B-nat': 0.0008543357539513029, 'B-gpe': 0.0008543357539513029, 'B-art': 0.0008543357539513029, 'I-tim': 0.11020931225971807, 'B-org': 0.0008543357539513029, 'O': 0.6941478000854335, 'B-geo': 0.0017086715079026058, 'I-org': 0.0021358393848782574, 'I-geo': 0.0012815036309269544, 'I-per': 0.0008543357539513029, 'I-eve': 0.0008543357539513029, 'B-eve': 0.0017086715079026058, 'I-gpe': 0.0008543357539513029, 'B-tim': 0.15933361811191799, 'I-nat': 0.0008543357539513029, 'B-per': 0.0008543357539513029}"
NNPS,"{'I-art': 0.009345794392523364, 'B-nat': 0.009345794392523364, 'B-gpe': 0.006230529595015576, 'B-art': 0.012461059190031152, 'I-tim': 0.006230529595015576, 'B-org': 0.04361370716510903, 'O': 0.056074766355140186, 'B-geo': 0.009345794392523364, 'I-org': 0.21495327102803738, 'I-geo': 0.38317757009345793, 'I-per': 0.009345794392523364, 'I-eve': 0.024922118380062305, 'B-eve': 0.012461059190031152, 'I-gpe': 0.024922118380062305, 'B-tim': 0.006230529595015576, 'I-nat': 0.006230529595015576, 'B-per': 0.01557632398753894}"
EX,"{'I-art': 0.014084507042253521, 'B-nat': 0.014084507042253521, 'B-gpe': 0.014084507042253521, 'B-art': 0.014084507042253521, 'I-tim': 0.014084507042253521, 'B-org': 0.014084507042253521, 'O': 0.43661971830985913, 'B-geo': 0.014084507042253521, 'I-org': 0.014084507042253521, 'I-geo': 0.014084507042253521, 'I-per': 0.014084507042253521, 'I-eve': 0.014084507042253521, 'B-eve': 0.014084507042253521, 'I-gpe': 0.014084507042253521, 'B-tim': 0.014084507042253521, 'I-nat': 0.014084507042253521, 'B-per': 0.014084507042253521}"
IN,"{'I-art': 0.00034071550255536625, 'B-nat': 0.00017035775127768313, 'B-gpe': 0.00017035775127768313, 'B-art': 0.00017035775127768313, 'I-tim': 0.004429301533219762, 'B-org': 0.0002555366269165247, 'O': 0.9744463373083475, 'B-geo': 0.0002555366269165247, 'I-org': 0.005281090289608177, 'I-geo': 0.0017035775127768314, 'I-per': 0.00042589437819420784, 'I-eve': 0.0002555366269165247, 'B-eve': 0.00017035775127768313, 'I-gpe': 0.00034071550255536625, 'B-tim': 0.007155025553662692, 'I-nat': 0.00017035775127768313, 'B-per': 0.00017035775127768313}"
WP$,"{'I-art': 0.022222222222222223, 'B-nat': 0.022222222222222223, 'B-gpe': 0.022222222222222223, 'B-art': 0.022222222222222223, 'I-tim': 0.022222222222222223, 'B-org': 0.022222222222222223, 'O': 0.1111111111111111, 'B-geo': 0.022222222222222223, 'I-org': 0.022222222222222223, 'I-geo': 0.022222222222222223, 'I-per': 0.022222222222222223, 'I-eve': 0.022222222222222223, 'B-eve': 0.022222222222222223, 'I-gpe': 0.022222222222222223, 'B-tim': 0.022222222222222223, 'I-nat': 0.022222222222222223, 'B-per': 0.022222222222222223}"
MD,"{'I-art': 0.002702702702702703, 'B-nat': 0.002702702702702703, 'B-gpe': 0.002702702702702703, 'B-art': 0.002702702702702703, 'I-tim': 0.002702702702702703, 'B-org': 0.002702702702702703, 'O': 0.8918918918918919, 'B-geo': 0.002702702702702703, 'I-org': 0.002702702702702703, 'I-geo': 0.002702702702702703, 'I-per': 0.002702702702702703, 'I-eve': 0.002702702702702703, 'B-eve': 0.002702702702702703, 'I-gpe': 0.002702702702702703, 'B-tim': 0.002702702702702703, 'I-nat': 0.002702702702702703, 'B-per': 0.002702702702702703}"
LRB,"{'I-art': 0.012987012987012988, 'B-nat': 0.012987012987012988, 'B-gpe': 0.012987012987012988, 'B-art': 0.012987012987012988, 'I-tim': 0.012987012987012988, 'B-org': 0.012987012987012988, 'O': 0.4805194805194805, 'B-geo': 0.012987012987012988, 'I-org': 0.012987012987012988, 'I-geo': 0.012987012987012988, 'I-per': 0.012987012987012988, 'I-eve': 0.012987012987012988, 'B-eve': 0.012987012987012988, 'I-gpe': 0.012987012987012988, 'B-tim': 0.012987012987012988, 'I-nat': 0.012987012987012988, 'B-per': 0.012987012987012988}"
JJS,"{'I-art': 0.005376344086021506, 'B-nat': 0.005376344086021506, 'B-gpe': 0.005376344086021506, 'B-art': 0.005376344086021506, 'I-tim': 0.010752688172043012, 'B-org': 0.005376344086021506, 'O': 0.7795698924731183, 'B-geo': 0.005376344086021506, 'I-org': 0.005376344086021506, 'I-geo': 0.005376344086021506, 'I-per': 0.005376344086021506, 'I-eve': 0.005376344086021506, 'B-eve': 0.005376344086021506, 'I-gpe': 0.005376344086021506, 'B-tim': 0.005376344086021506, 'I-nat': 0.005376344086021506, 'B-per': 0.005376344086021506}"
JJR,"{'I-art': 0.005115089514066497, 'B-nat': 0.005115089514066497, 'B-gpe': 0.005115089514066497, 'B-art': 0.005115089514066497, 'I-tim': 0.0076726342710997444, 'B-org': 0.005115089514066497, 'O': 0.7851662404092071, 'B-geo': 0.005115089514066497, 'I-org': 0.005115089514066497, 'I-geo': 0.005115089514066497, 'I-per': 0.005115089514066497, 'I-eve': 0.005115089514066497, 'B-eve': 0.005115089514066497, 'I-gpe': 0.005115089514066497, 'B-tim': 0.01278772378516624, 'I-nat': 0.005115089514066497, 'B-per': 0.005115089514066497}"
VB,"{'I-art': 0.0008481764206955047, 'B-nat': 0.0008481764206955047, 'B-gpe': 0.0008481764206955047, 'B-art': 0.0008481764206955047, 'I-tim': 0.0008481764206955047, 'B-org': 0.0016963528413910093, 'O': 0.9635284139100933, 'B-geo': 0.002544529262086514, 'I-org': 0.0008481764206955047, 'I-geo': 0.0008481764206955047, 'I-per': 0.0008481764206955047, 'I-eve': 0.0008481764206955047, 'B-eve': 0.0008481764206955047, 'I-gpe': 0.0008481764206955047, 'B-tim': 0.0008481764206955047, 'I-nat': 0.0008481764206955047, 'B-per': 0.0008481764206955047}"
UH,"{'I-art': 0.024096385542168676, 'B-nat': 0.024096385542168676, 'B-gpe': 0.024096385542168676, 'B-art': 0.024096385542168676, 'I-tim': 0.024096385542168676, 'B-org': 0.024096385542168676, 'O': 0.03614457831325301, 'B-geo': 0.024096385542168676, 'I-org': 0.024096385542168676, 'I-geo': 0.024096385542168676, 'I-per': 0.024096385542168676, 'I-eve': 0.024096385542168676, 'B-eve': 0.024096385542168676, 'I-gpe': 0.024096385542168676, 'B-tim': 0.024096385542168676, 'I-nat': 0.024096385542168676, 'B-per': 0.024096385542168676}"
